ioc,threat_type,threat_type_desc,ioc_type,ioc_type_desc,malware,malware_printable,malware_alias,malware_malpedia,confidence_level,first_seen,last_seen,reference,reporter
scrofil57.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
scrogunim.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
sprogunpansar50.zurichaxon.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
spromantum.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
spruvingem.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
strisantum.zurichaxon.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
trevir.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
trisonronmol.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
vamintentum.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
vaval424.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
vaxil.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:10 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
gramzinconrol.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
grapansar627.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
plancol.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
plelinguntum.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
plolinmangem43.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
plolinvintez44.zurichaxon.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
plominsanvel.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
ploqual.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
prapenqual.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
prapinhenhal.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
prefar.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
prelinmenel.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
prepaz.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
pritanpor81.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
privel.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
probansonral.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
procil.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
promongongor87.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
promonmol01.mzip.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
pruxil.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
scriguncansal.zurichaxon.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
scrigunminvir.zurichaxon.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
scriwingem.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:09 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
clanancal.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
clesal.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
cragor.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
craronqual.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
cretonroncol.zurichaxon.partners,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
cricol28.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
crihal28.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
crocal.vizpaz.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
crolunral.keepnowz.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
croronnonwel.restonline.express,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.astaroth,Astaroth,Guildma,https://malpedia.caad.fkie.fraunhofer.de/details/win.astaroth,100,2025-02-14 19:10:08 UTC,,https://bazaar.abuse.ch/sample/031f5daf0774b13b3a63aa8640620c391f986ddfd29dede692480e6335383666/,abuse_ch
